%%TM,TN,TQ,Stat,Clas,M,PR,PA,PE,PT,MR,MA,ME,MT,H,Str,FX,FY,FZ,FVX,FVY,FVZ,FVR,FAX,FAY,FAZ,FT,FirstLat,firstLong,FirstAlt,MeasLat,MeasLon,MeasAlt,RNG_MIN,RNG_MAX,AZM_MIN,AZM_MAX,ELV_MIN,ELV_MAX
57,80,7,4,0,1,32973.07,220.842,4.4729,26831.539,32973.07,220.842,4.4729,26831.539,0,0,-21497.9082,-24868.668,2571.47,-126.78,106.34,244.75,295.44,0,0,0,26831.54,13.187425,78.163727,752.76001,13.187425,78.163727,752.7600098,32773.07,33173.07,219.54,222.14,3.27,5.67
57,83,7,3,0,1,5703.73,209.1257,11.4785,27421.572,5703.73,209.1257,11.4785,27421.572,0,0,-2720.6353,-4882.8599,1135.0472,-33.06,-20.43,125.46,131.35,0,0,0,27421.57,13.187425,78.163727,752.690002,13.187425,78.163727,752.6900024,3714.31,7294.62,205.51,210.71,6.02,10.82
57,83,6,4,0,1,5710.61,209.1486,11.6161,27422.189,5710.61,209.1486,11.6161,27422.189,0,0,-2724.5352,-4885.2695,1149.8481,-33.06,-20.43,125.46,131.35,0,0,0,27422.19,13.187425,78.163727,752.690002,13.187425,78.163727,752.6900024,5510.61,5910.61,207.85,210.45,10.42,12.82
57,83,5,4,0,1,5742.04,209.2512,12.2313,27422.721,5742.04,209.2512,12.2313,27422.721,0,0,-2742.0972,-4896.1255,1216.5009,-33.06,-20.43,125.46,131.35,0,0,0,27422.72,13.187425,78.163727,752.690002,13.187425,78.163727,752.6900024,5542.04,5942.04,207.95,210.55,11.03,13.43
57,23,14,3,0,1,20179.04,186.8639,1.7457,28225.592,20179.04,186.8639,1.7457,28225.592,0,0,-2410.5117,-20025.1133,614.7362,106.14,-12.16,-20.83,108.85,0,0,0,28225.59,13.187428,78.163902,752.780029,13.187428,78.163902,752.7800293,18424.43,21920.36,184.51,189.71,0,4.1
57,23,13,3,0,1,20178.92,186.8343,1.74,28226.189,20178.92,186.8343,1.74,28226.189,0,0,-2400.144,-20026.3008,612.7018,106.14,-12.16,-20.83,108.85,0,0,0,28226.19,13.187428,78.163902,752.780029,13.187428,78.163902,752.7800293,19978.92,20378.92,185.53,188.13,0,4.14
57,23,14,4,0,1,20177.93,186.4828,1.6715,28226.848,20169.92,187.4751,2.2553,28226.848,1,34324.91,-2473.4656,-20002.5703,705.3143,52.1,-1.69,11.32,53.34,0,0,0,28226.85,13.187428,78.163902,752.780029,13.187428,78.163902,752.7800293,19977.99,20377.99,185.22,187.82,0,4.08
57,23,14,3,0,1,20166.95,187.0386,2.0066,28227.348,20166.95,187.0386,2.0066,28227.348,0,0,-2469.7009,-20002.6934,706.132,52.1,-1.69,11.32,53.34,0,0,0,28227.35,13.187428,78.163902,752.780029,13.187428,78.163902,752.7800293,19966.95,20366.95,185.74,188.34,0.81,3.21
57,23,13,3,0,1,20164.85,186.9662,2.0225,28227.91,20164.85,186.9662,2.0225,28227.91,0,0,-2444.1594,-20003.5215,711.6694,52.1,-1.69,11.32,53.34,0,0,0,28227.91,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19964.85,20364.85,185.67,188.27,0.82,3.22
57,23,14,4,0,1,20160.11,186.7979,2.0597,28228.551,20169.58,187.1706,2.0303,28228.529,1,64611.38,-2450.8677,-20001.9551,719.5451,4.2,1.18,7.67,8.82,0,0,0,28228.53,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19960.11,20360.11,185.5,188.1,0.86,3.26
57,23,14,3,0,1,20163.69,186.98,2.0559,28229.029,20169.84,186.9816,2.326,28229.076,1,43947.39,-2449.2107,-20002.7656,773.0807,3.87,0.02,44.6,44.76,0,0,0,28229.08,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19963.69,20363.69,185.68,188.28,0.86,3.26
57,23,14,3,0,1,20167.6,186.9753,2.2602,28229.576,20170.11,186.8992,1.9705,28229.668,1,53671.64,-2434.042,-20008.0371,750.5984,12.38,-3.72,15.8,20.42,0,0,0,28229.67,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19967.6,20367.6,185.68,188.28,1.06,3.46
57,23,14,3,0,1,20169.69,186.9339,2.1355,28230.168,20169.69,186.9339,2.1355,28230.168,0,0,-2433.2661,-20008.2695,751.5862,12.38,-3.72,15.8,20.42,0,0,0,28230.17,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19969.69,20369.69,185.63,188.23,0.94,3.34
57,23,13,3,0,1,20171.25,186.9137,2.1604,28230.789,20171.25,186.9137,2.1604,28230.789,0,0,-2426.3538,-20010.3496,760.4146,12.38,-3.72,15.8,20.42,0,0,0,28230.79,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19971.25,20371.25,185.61,188.21,0.96,3.36
57,23,14,4,0,1,20174.32,186.8742,2.2091,28231.381,20157.18,186.9271,2.0108,28231.451,1,65128.63,-2420.939,-20005.7129,741.2826,7.96,1.57,-3.8,8.96,0,0,0,28231.45,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19974.32,20374.32,185.57,188.17,1.01,3.41
57,23,14,3,0,1,20163.96,186.889,2.1014,28231.951,20156.61,186.9684,1.788,28232.012,1,41393.49,-2429.1099,-20001.5859,691.8141,2.24,3.37,-25.86,26.17,0,0,0,28232.01,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19963.96,20363.96,185.59,188.19,0.9,3.3
57,23,14,3,0,1,20158.17,186.9218,1.93,28232.512,20152.41,186.7246,1.9664,28232.6,1,41800.61,-2399.5151,-20000.834,683.4245,13.98,2.91,-24.01,27.94,0,0,0,28232.6,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19958.17,20358.17,185.62,188.22,0,4.33
57,23,14,3,0,1,20153.17,186.8219,1.9092,28233.1,20152.97,186.5635,2.2207,28233.129,1,112416.09,-2358.3643,-20002.1289,716.7132,26.54,1.61,-7.71,27.69,0,0,0,28233.13,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19953.17,20353.17,185.52,188.12,0,4.31
57,23,14,3,0,1,20150.95,186.6872,2.0273,28233.629,20152.12,186.799,1.7634,28233.592,1,49116.26,-2358.8618,-20001.166,680.8875,21.95,1.68,-18.14,28.53,0,0,0,28233.59,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19950.95,20350.95,185.39,187.99,0.83,3.23
57,23,14,3,0,1,20148.87,186.6954,1.9107,28234.092,20150.38,186.943,2.0593,28234.133,1,50070.79,-2375.9133,-19996.2109,689.7548,13.37,3.57,-12.76,18.82,0,0,0,28234.13,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19948.87,20348.87,185.4,188,0,4.31
57,23,14,3,0,1,20145.9,186.7577,1.9439,28234.633,20139.46,186.9168,1.9338,28234.615,1,97318.2,-2385.8716,-19989.5156,682.3813,8.62,5.82,-13.04,16.68,0,0,0,28234.62,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19945.9,20345.9,185.46,188.06,0,4.34
57,23,14,3,0,1,20139.34,186.7952,1.9232,28235.115,20139.29,186.9581,2.1633,28235.184,1,194442.58,-2397.731,-19982.8887,701.8309,4.26,7.53,-6.18,10.64,0,0,0,28235.18,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19939.34,20339.34,185.5,188.1,0,4.32
57,23,14,3,0,1,20134.36,186.8374,1.9888,28235.684,20139.2,186.8162,2.2771,28235.764,1,129682.91,-2393.6284,-19979.8516,727.6558,4.77,7.2,1.1,8.7,0,0,0,28235.76,13.187428,78.163902,752.789978,13.187428,78.163902,752.789978,19934.36,20334.36,185.54,188.14,0,4.39
